mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,IPSL,IPSL-CM5A2-INCA,ssp370,r1i1p1f1,6hrLev,gr,20201218,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM5A2-INCA.ssp370.r1i1p1f1.6hrLev.ua.gr.v20201218,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r10i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r10i1p1f1.6hrLev.ua.gr.v20190119,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r14i1p1f1,6hrLev,gr,20191122,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r14i1p1f1.6hrLev.ua.gr.v20191122,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r1i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r1i1p1f1.6hrLev.ua.gr.v20190119,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r2i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r2i1p1f1.6hrLev.ua.gr.v20190119,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r3i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r3i1p1f1.6hrLev.ua.gr.v20190119,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r4i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r4i1p1f1.6hrLev.ua.gr.v20190119,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r5i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r5i1p1f1.6hrLev.ua.gr.v20190119,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r6i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r6i1p1f1.6hrLev.ua.gr.v20190119,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r7i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r7i1p1f1.6hrLev.ua.gr.v20190119,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r8i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r8i1p1f1.6hrLev.ua.gr.v20190119,atmos,ua
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r9i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r9i1p1f1.6hrLev.ua.gr.v20190119,atmos,ua
CMIP6,ScenarioMIP,MIROC,MIROC-ES2L,ssp370,r10i1p1f2,6hrLev,gn,20220204,6hrPt,CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp370.r10i1p1f2.6hrLev.ua.gn.v20220204,atmos,ua
CMIP6,ScenarioMIP,MIROC,MIROC-ES2L,ssp370,r10i1p1f2,6hrPlevPt,gn,20220204,6hrPt,CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp370.r10i1p1f2.6hrPlevPt.ua.gn.v20220204,atmos,ua
CMIP6,ScenarioMIP,MIROC,MIROC-ES2L,ssp370,r1i1p1f2,6hrLev,gn,20200318,6hrPt,CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp370.r1i1p1f2.6hrLev.ua.gn.v20200318,atmos,ua
CMIP6,ScenarioMIP,MIROC,MIROC-ES2L,ssp370,r1i1p1f2,6hrPlevPt,gn,20200318,6hrPt,CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp370.r1i1p1f2.6hrPlevPt.ua.gn.v20200318,atmos,ua
CMIP6,ScenarioMIP,MIROC,MIROC-ES2L,ssp370,r2i1p1f2,6hrLev,gn,20220204,6hrPt,CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp370.r2i1p1f2.6hrLev.ua.gn.v20220204,atmos,ua
CMIP6,ScenarioMIP,MIROC,MIROC-ES2L,ssp370,r2i1p1f2,6hrPlevPt,gn,20220204,6hrPt,CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp370.r2i1p1f2.6hrPlevPt.ua.gn.v20220204,atmos,ua
CMIP6,ScenarioMIP,MIROC,MIROC-ES2L,ssp370,r3i1p1f2,6hrLev,gn,20220204,6hrPt,CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp370.r3i1p1f2.6hrLev.ua.gn.v20220204,atmos,ua
CMIP6,ScenarioMIP,MIROC,MIROC-ES2L,ssp370,r3i1p1f2,6hrPlevPt,gn,20220204,6hrPt,CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp370.r3i1p1f2.6hrPlevPt.ua.gn.v20220204,atmos,ua
