mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,6hrLev,gn,20200622,6hrPt,CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.6hrLev.hus.gn.v20200622,atmos,hus
CMIP6,ScenarioMIP,CMCC,CMCC-ESM2,ssp370,r1i1p1f1,6hrLev,gn,20210202,6hrPt,CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp370.r1i1p1f1.6hrLev.hus.gn.v20210202,atmos,hus
CMIP6,ScenarioMIP,CNRM-CERFACS,CNRM-ESM2-1,ssp370,r1i1p1f2,6hrLev,gr,20190328,6hrPt,CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-ESM2-1.ssp370.r1i1p1f2.6hrLev.hus.gr.v20190328,atmos,hus
CMIP6,ScenarioMIP,CNRM-CERFACS,CNRM-ESM2-1,ssp370,r1i1p1f2,6hrLev,gr,20191021,6hrPt,CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-ESM2-1.ssp370.r1i1p1f2.6hrLev.hus.gr.v20191021,atmos,hus
CMIP6,ScenarioMIP,CSIRO,ACCESS-ESM1-5,ssp370,r6i1p1f1,6hrLev,gn,20211213,6hrPt,CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp370.r6i1p1f1.6hrLev.hus.gn.v20211213,atmos,hus
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r1i1p1f1,6hrLev,gn,20191108,6hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r1i1p1f1.6hrLev.hus.gn.v20191108,atmos,hus
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r4i1p1f1,6hrLev,gn,20210921,6hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r4i1p1f1.6hrLev.hus.gn.v20210921,atmos,hus
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r5i1p1f1,6hrLev,gn,20210921,6hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r5i1p1f1.6hrLev.hus.gn.v20210921,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r10i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r10i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r10i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r10i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r1i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r1i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r2i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r2i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r2i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r2i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r3i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r3i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r3i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r3i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r4i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r4i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r4i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r4i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r5i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r5i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r5i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r5i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r6i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r6i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r6i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r6i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r7i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r7i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r7i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r7i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r8i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r8i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r8i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r8i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r9i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r9i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r9i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r9i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrLev,gr,20210701,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.6hrLev.hus.gr.v20210701,atmos,hus
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,gr,20190702,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.6hrPlevPt.hus.gr.v20190702,atmos,hus
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,gr,20190927,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.6hrPlevPt.hus.gr.v20190927,atmos,hus
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,gr,20200203,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.6hrPlevPt.hus.gr.v20200203,atmos,hus
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,gr,20200310,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.6hrPlevPt.hus.gr.v20200310,atmos,hus
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r4i1p1f1,6hrPlevPt,gr,20190815,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r4i1p1f1.6hrPlevPt.hus.gr.v20190815,atmos,hus
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r4i1p1f1,6hrPlevPt,gr,20200425,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r4i1p1f1.6hrPlevPt.hus.gr.v20200425,atmos,hus
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg,ssp370,r1i1p1f1,6hrLev,gr,20210601,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp370.r1i1p1f1.6hrLev.hus.gr.v20210601,atmos,hus
